"gara_id","application_name","author_id","builder_id","contractor_id","designer_id","engine_id","manager_id","status","decision_date","region_name","city_id","type","turn","network","period_month","start_date","end_date","class","flat_area","build_qty","build_floor","build_area","com_area","park_area","flat_qty","com_qty","park_qty","flat_onerm","flat_tworm","flat_threerm","flat_fourrm","cost_plan","flat_msprice","build_mscost","flat_mscost","com_msprice","park_price","self_cost","unfin_cost","share_cost","warr_cost","comm_cost","cost_official","flat_inner","flat_height","dpg_date","dpg_num","dpg_add_num","dpg_num_text","prolongation","update_date","state_id","create_date","annul_date","state_name"
"729352","Заявка на гарантирование - 335","000540001174","960340000376","960340000376","000000000000","221040019008","190440041404",NULL,NULL,"","18178","Стандартный","5, 7","будут выполнены за счет застройщика","13.0","2022-11-03","2023-12-03","4","9633.7",NULL,"8, 10","9633.7","7631.2","313.3","96","2",NULL,"16","34","32",NULL,"2228233","360000","231","231295","400000",NULL,"334234882","33160000","1893997659","21950725.41",NULL,"2228232541","предчистовая",NULL,"2023-06-21","58","7","ДС7 21.06.23 к ДПГ-21-01-001/058",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"746713","Заявка на гарантирование - 373","920740001597","080440009616","080440009616","000000000000","220840045438","220240012421",NULL,NULL,"","18194","Стандартный","4","имеются","10.0","2023-04-06","1970-01-11","4","4352.5",NULL,"5","4352.5","2544.2","117.2","58","3",NULL,"35","19","4",NULL,"1084238076","455450","249106","285000","525000",NULL,"108423807.6","227782244","975814268.4","8564558.32",NULL,NULL,NULL,NULL,NULL,"-123",NULL,"ДПГ - -23-05-052/133",NULL,"2024-11-27 15:00:00.7331","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"790750","Заявка на гарантирование - 334","040440008640","960340000376","960340000376","000000000000","221040019008","190440041434",NULL,NULL,"","18178","Стандартный","","имеются","21.0","2022-11-03","1970-01-04","4","19350.28",NULL,"8,12,14","19350.28","16324.11","1398.43","141","12",NULL,"26","35","40",NULL,"3413044920","330000","176382","176382","330000",NULL,"511956738","491377749","2901088182","29216671.71",NULL,"3413044920","улучшенная черновая",NULL,"2023-08-11","54","9","дс9 11.08.23 к ДПГ-21-01-001/054",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"845821","Заявка на гарантирование - 407","080340014639","060340004172","060340004172","000000000000","130440013597","210940020852",NULL,NULL,"","18277","Стандартный","","иное","9.0","2023-06-12","2024-03-12","4","11723",NULL,"9","11723","6650.8","1070.64","80","2","1635","8","40","24",NULL,"2705190883","430000","230759","430000","450000","2000000","297232260","297232260","2637281101","26372811.01",NULL,"2934513361","чистовая",NULL,"2023-09-14","151","1","ДПГ-23-13-050/151",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"781580","Заявка на гарантирование - 379","051140007031","981040003722","981040003722","000000000000","070540013765","210940016011",NULL,NULL,"Актюбинская область","18267","Стандартный","","будут выполнены за счет застройщика","14.0","2022-10-21","2023-12-21","3","6698.3",NULL,"5","6698.3","4842",NULL,"60",NULL,NULL,"20","20","20",NULL,"1226556104","267500","183114","242690",NULL,NULL,"183983415.6","184533416","1042572688.4","10420226.88",NULL,"1226556104","чистовая",NULL,"2023-07-04","144",NULL,"ДПГ-23-04-063/144",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"157",NULL,"960340000376","960340000376","030340009643","960340000376","050540005384","160640015734","Завершенный","2017-08-21","г. Алматы ","18194","Стандартный","1",NULL,"19.0","2017-06-09","2018-12-20","4","35371.3","6.0","15,14,16,14,14,15","35371.3","567.6","0","400","0","0",NULL,NULL,NULL,NULL,"6866978000","365000",NULL,"247500",NULL,NULL,"686697800","656656000","212000","137339562","1134500","6866978080","черновая","3.04","2017-09-22","2","0","ДПГ-17-02-001/002","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"187",NULL,NULL,"030840000638",NULL,NULL,"120840001080","210440006727","Действующий","2022-06-28","г. Алматы ","18194","Стандартный",NULL,"Наружные инженерные сети будут подведены за счет средств Застройщика","21.0","2021-11-24","2023-08-24","4","46642.3","8.0","9","69740.89","0","5021.9","1034","0","160","748","99","187","0","17142923032","380000",NULL,"264883",NULL,"1000000","1714292303","2975001686","300000","141679213","1531500","17142923032","предчистовая","2.8","2022-09-01","114","0","ДПГ-22-02-041/114",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"144",NULL,NULL,"080740001641",NULL,NULL,NULL,NULL,"Действующий","2022-08-23","Костанайская обл.","18274","Стандартный",NULL,"Строительство инженерных сетей за счет средств Застройщика (вх. письмо №6/1 от 23.05.2022 г.)","18.0","2022-04-28","2023-02-28","4","8128","2.0","4","12055.2","0","0","132","0","0","56","40","32","0","1763181636","258076",NULL,"171726",NULL,NULL,"176318164","208972455","120000","15542092","918900","1763181636",NULL,"2.7","2022-09-19","121","0","ДПГ-22-10-056/121",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"132",NULL,"100740005727","040740007732","030440002947","100740005727","120840001080","100740005727","Действующий","2021-08-10","г. Астана","18178","Стандартный",NULL,"Проект на ИКИ в разработке, строительство за счет средств дольщиков с получением гарантии","19.0","2021-06-17","2023-04-17","4","19231.7","9.0","9, 1","34795.9","2121","4695.3","312","24","298","111","161","31","0","6278976341","306479",NULL,"180452","368116","2000000","941846451","951073513","161800","53279028","1458500","6278976341","черновая","2.7","2021-08-20","79","0","ДПГ-21-01-035/079",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"892091","Заявка на гарантирование - 418","080840004560","110540015593","110540015593","000000000000","130440013597","210840011146",NULL,NULL,"","18178","Стандартный","","имеются","13.0","2023-06-02","2024-06-02","4","16162.59",NULL,"17","16162.59","12803.11","101.74","257","2",NULL,"148","74","35",NULL,"7244730899","567724","448240","561396","1100000",NULL,"724473089.9","50843096","6520257809.1","71938878.03",NULL,"7244730899","черновая",NULL,"2023-09-28","145","1","дс1 27.09.23 к ДПГ-23-01-008/145",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"953946","Заявка на гарантирование - 445","070740004674","161140023096","161140023096","000000000000","060640001000","180840024962",NULL,NULL,"","18178","Стандартный","1 очередь","имеются","9.0","2023-09-22","2024-06-22","4","28301.1",NULL,"1, 9","28301.1","18053.2","1895.59","264","17","3417","96","88","72",NULL,"9176506252","330615","324245","324246","697396","3500000","1376475937.8","1379925073.24","7800030314.2","77965811.79",NULL,"9176506252","черновая",NULL,"2023-11-21","158",NULL,"ДПГ-23-01-069/158",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"85",NULL,"030340014828","050540016141","050540016141","030340014828","120840001080","190340022583","Завершенный","2020-01-30","г. Алматы ","18194","Стандартный","3","Строительство ИКИ будет произведено за счет средств УК - денег дольщиков путем заключения дополнительного соглашение к Договору о предоставлении гарантии","18.0","2019-09-03","2020-12-22","4","52658.56","16.0","9","78453.75","0","0","1122","0","0","700","280","140","0","7211511710","215000",NULL,"91920",NULL,NULL,"721151171","725025401","1412271290","129729726","0","7211511710","предчистовая","2.7","2020-02-01","24","1","дс 1 к ДПГ-19-02-005/024","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"114",NULL,"070640021046","170140020417","010840010641","070640021046","130440013597","210440020458","Действующий","2021-09-16","г. Алматы ","18194","Стандартный","1","Дата начала строительства - 05.08.2021 г; Дата ввода объекта в эксплуатацию - 05.12.2021","34.0","2021-06-30","2024-04-30","4","38475.69","4.0","12","50521.16","1265.77","7153.72","529","10","475","148","210","149","22","13532999337","351729",NULL,"248840","380000","2000000","1353299934","223206827","291700","133097925","1458500","13532999337","улучшенная черновая","2.7","2021-09-24","73","1","ДПГ-21-02-025/073","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"97",NULL,"190740007316","960340000376","110740018268",NULL,"130140000376","190540004631","Действующий","2021-10-12","г. Астана","18178","Стандартный","1-2","Строительство инженерных сетей за счет средств Застройщика ","19.0","2021-04-01","2022-09-13","4","15141.2","7.0","9, 9, 7, 7, 9, 9, 12","29531","2172.9","2798.7","231","26","150","46","64","74","47","5400649904","315000",NULL,"182903","315000","2500000","810097486","555716386","1060012","48449335","1458500","5400649924",NULL,NULL,"2021-10-26","90","0","ДПГ-21-01-001/090","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"15",NULL,"081040004732","050640012251","050640012251","081040004732","130140000376","190140008530","Действующий","2021-12-30","г. Шымкент","18277","Стандартный","1","Строительство инженерных сетей за счет средств Застройщика ","10.0","2021-10-08","2023-02-08","3","7907.5","2.0","5","13974.9","2270.3","2519.5","76","5","25","0","21","32","20","3337917283","340000",NULL,"238851","400000","2300000","333791728","320820830","300000","30170965","1458500","3337917283","черновая",NULL,"2022-01-20","103","0","ДПГ-22-13-046/103","2.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"191",NULL,"030340014828","160640016168","100840005931","070840005894","120840001080","211140016647","Действующий","2022-03-03","г. Алматы ","18194","Стандартный",NULL,"Строительство ИКИ будет произведено за счет средств Застройщика","20.0","2022-01-14","2024-09-14","4","83919.9","8.0","20","137578.6","7327.8","20549.7","1388","11","733","756","366","266","0","15001173485","474726",NULL,"109061","100000","2350000","1500117349",NULL,"10000","150011735","1531500","15001173485","предчистовая",NULL,"2022-03-31","108","0","ДПГ-22-02-020/108",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"160",NULL,"061140004198","110640013302","050240020654","060740021444","130440013597","170840035976","Завершенный","2020-10-05","г. Алматы ","18194","Стандартный","3",NULL,"18.0","2020-09-16","2022-06-06","4","13262.8","3.0","16","17609.2","0","0","237","0","0","91","98","48","0","4323925897","359000",NULL,"245549",NULL,NULL,"432392590","60425434","227000","85270009","1389000","4323925897",NULL,NULL,"2020-11-30","48","0","ДПГ-20-01-022/048","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"57",NULL,"030340014828","160640016168","060540017250",NULL,"121140016323","190340014136","Завершенный","2020-07-03","г. Алматы ","18194","Стандартный","2, 2/1, 5, 8, 10","Строительство ИКИ будет произведено за счет средств УК с получением гарантии ФГЖС в последующем","16.0","2020-06-16","2022-01-31","4","32474.17","5.0","2, 18, 20","39655.8","0","0","484","0","0","238","102","141","3","6057003488","332500",NULL,"152739",NULL,NULL,"605700349",NULL,"1111111111","121140070","1389000","6057003488","предчистовая",NULL,"2020-07-04","43","0","ДПГ-20-02-020/043","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"142",NULL,"070740020686","010340004024","010340004024",NULL,"120840001080","190140008530","Завершенный","2019-07-30","г. Шымкент","18277","Стандартный",NULL,NULL,"11.0","2019-06-19","2020-10-19","3","7644.6","2.0","5","8903.44","0","0","80","0","0","0","20","20","40","1355115090","250000",NULL,"152201",NULL,NULL,"135511509","143700274","300000","24228296","1262500","1355115090",NULL,NULL,"2019-08-20","20","0","ДПГ-19-13-004/020","2.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"14",NULL,"030340014828","050540016141","050540016141",NULL,"120840001080","190340022583","Завершенный","2020-12-10","г. Алматы ","18194","Стандартный","3","Строительство ИКИ будет произведено за счет средств Застройщика-ген.подрядчика","11.0","2020-10-14","2021-12-13","4","39115.4","12.0","9","59963.8","0","0","832","0","0","700","280","140","0","3080917422","203000",NULL,"51380",NULL,NULL,"308091742",NULL,"1412271290","30809174","0","3080917422","предчистовая","2.7","2020-12-14","24","3","доп.согл.№3 к 
ДПГ-19-02-005/024","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"51",NULL,"060440000659","970540007997","970540007997","060440000659","120840001080","111240020442","Завершенный","2021-06-15","г. Алматы ","18194","Стандартный","1","Строительство ИКИ за счет средств дольщиков с последующим получением гарантии","12.0","2021-03-31","2022-04-11","4","9758","2.0","12","14982.7","0","2753.8","184","0","146","46","92","46","0","3185907288","350000",NULL,"212639",NULL,"1000000","477886093","477641953","151000","26936820","1458500","3185907288","чистовая","3","2021-07-13","70","0","ДПГ-21-02-031/070","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"135",NULL,"060740003951","110540015593","061240001226",NULL,"130440013597","110340014607","Действующий","2022-01-27","г. Астана","18178","Стандартный",NULL,"Рассматривается в текущем проекте","15.0","2021-11-16","2023-02-16","4","21382.15","1.0","1, 9, 12, 14","36026.4","2090.54","0","304","20","118","76","100","96","32","10967277322","600000",NULL,"304423","650000","2000000","1096727732","112526250","151200","108547511",NULL,"10967277322","черновая","3","2022-02-11","31","7","доп.согл. № 6 к 
ДПГ-20-01-008/031 05.02.2020 ","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
